	id	sentence	Past	Future
1096	Wilson_1918_97	The maintenance of our forces on the other side of the sea is still necessary.	1.0	1.0
1097	Trump_2017_63	According to data provided by the Department of Justice, the vast majority of individuals convicted of terrorism and terrorism-related offenses since 9/11 came here from outside of our country.	1.0	0.0
1098	Truman_1947_93	Legislation should be enacted to provide machinery whereby unsettled disputes concerning the interpretation of an existing agreement may be referred by either party to final and binding arbitration.	0.0	1.0
1099	Carter_1981_3	We have been at peace for four uninterrupted years.	1.0	0.0
1100	Obama_2009_133	That is why, even as it cuts back on the programs we don't need, the budget I submit will invest in the three areas that are absolutely critical to our economic future:  energy, health care, and education.	0.0	1.0
1101	Hoover_1929_110	There has been no inflation in the prices of commodities; there has been no undue accumulation of goods, and foreign trade has expanded to a magnitude which exerts a steadying influence upon activity in industry and employment.	1.0	0.0
1102	Roosevelt_1908_389	The country demands results.	0.0	1.0
1104	Eisenhower_1961_232	Grants to the States for maternal and child welfare services have been increased.	0.0	0.0
1105	Johnson_1969_187	I have been assisted by my friend every step of the way, Vice President Hubert Humphrey.	1.0	0.0
1106	Bush_2006_126	It remains essential to the security of America.	0.0	1.0
1107	Eisenhower_1959_193	There can be no such thing as Fortress America.	0.0	1.0
1108	Reagan_1987_124	Next, let us remove a financial specter facing our older Americans: the fear of an illness so expensive that it can result in having to make an intolerable choice between bankruptcy and death.	0.0	1.0
1109	Taft_1909_262	I presume it is impossible, without an amendment to the Constitution, to unite under one form of action the proceedings at common law and proceedings in equity in the Federal courts, but it is certainly not impossible by a statute to simplify and make short and direct the procedure both at law and in equity in those courts.	0.0	1.0
1110	Obama_2016_201	Fifty years of isolating Cuba had failed to promote democracy, setting us back in Latin America.	1.0	0.0
1111	Obama_2015_173	Twenty-first century businesses, including small businesses, need to sell more American products overseas.	0.0	1.0
1112	Eisenhower_1956_366	Because of the high prosperity in Germany and Austria, the number of immigrants from those countries will be reduced.	0.0	1.0
1113	Clinton_1998_320	With shared values and meaningful opportunities and honest communications and citizen service, we can unite a diverse people in freedom and mutual respect.	0.0	1.0
1114	Johnson_1965_231	A President's hardest task is not to do what is right, but to know what is right.	0.0	0.0
1115	Carter_1978_155	But I know that the American people are still sick and tired of Federal paperwork and redtape.	1.0	0.0
1116	Bush_1991_101	1 in math and science.	0.0	0.0
1117	Bush_2008_225	And we are seeing some encouraging signs.	0.0	0.0
1118	Reagan_1985_88	We've already reduced our planned defense expenditures by nearly a hundred billion dollars over the past 4 years and reduced projected spending again this year.	1.0	1.0
1119	Bush_2007_235	And we will continue to speak out for the cause of freedom in places like Cuba, Belarus, and Burma, and continue to awaken the conscience of the world to save the people of Darfur.	1.0	1.0
1120	Truman_1947_212	The Federal Government must do its part to meet this need.	0.0	1.0
1121	Obama_2012_150	Of course, it's not enough for us to increase student aid.	0.0	0.0
1122	Nixon_1972_120	I have asked this bipartisan Commission to review our proposals for Federal action to cope with the gathering crisis of school finance and property taxes.	1.0	0.0
1123	Roosevelt_1905_306	The Golden Rule should be, and as the world grows in morality it will be, the guiding rule of conduct among nations as among individuals; though the Golden Rule must not be construed, in fantastic manner, as forbidding the exercise of the police power.	0.0	1.0
1124	Coolidge_1927_133	Its repeal has been recommended by the Treasury and Post Office Departments.	1.0	0.0
1125	Reagan_1983_216	In the case of intermediate-range nuclear forces, we have proposed the complete elimination of the entire class of land-based missiles.	1.0	0.0
1126	Wilson_1914_107	These are large and general standards, but they are not very difficult of application to particular cases.	0.0	0.0
1127	Bush_2004_200	I urge you to pass association health plans.	0.0	1.0
1128	Roosevelt_1908_345	Almost all the rivers of northern China have become uncontrollable, and very dangerous to the dwellers along their banks, as a direct result of the destruction of the forests.	1.0	0.0
1129	Bush_2008_213	They are not yet defeated, and we can still expect tough fighting ahead.	0.0	1.0
1130	Clinton_1999_78	Math scores have risen in nearly all grades.	1.0	0.0
1131	Hoover_1929_216	American air lines now reach into Canada and Mexico, to Cuba, Porto Rico, Central America, and most of the important countries of South America.	0.0	0.0
1132	Roosevelt_1906_323	Moreover, while in the long run voluntary efforts will prove more efficacious than government assistance, while the farmers must primarily do most for themselves, yet the Government can also do much.	0.0	1.0
1133	Bush_1991_173	Our purpose in the Persian Gulf remains constant: to drive Iraq out from Kuwait, to restore Kuwait's legitimate government, and to insure the stability and security of this critical region.	1.0	1.0
1134	Truman_1946_701	In order to meet as many demands of the emergency situation as possible, a program of emergency measures is now being formulated for action.	0.0	1.0
1135	Bush_2001_41	Laura will travel across America, to promote sound teaching practices and early reading skills in our schools and in programs such as Head Start.	0.0	1.0
1136	Roosevelt_1903_459	It will be noted that one of them lasted for nearly three years before it was quelled; another for nearly a year.	1.0	0.0
1137	Roosevelt_1901_614	In my opinion the management should not be required to pay all these expenses.	0.0	1.0
1138	Coolidge_1925_283	With the enormous outlay that is now being made in behalf of the veterans and their dependents, with a tremendous war debt still requiring great annual expenditure, with the still high rate of taxation, while every provision should be made for the relief of the disabled and the necessary care of dependents, the Congress may well consider whether the financial condition of the Government is not such that further bounty through the enlargement of general pensions and other emoluments ought not to be postponed.	0.0	0.0
1139	Eisenhower_1960_202	I do not doubt that our urban and other perplexing problems can be solved in the traditional American method.	0.0	1.0
1140	Clinton_1995_194	Well if there are, let's talk about them and let's do them.	0.0	1.0
1141	Hoover_1929_321	IMMIGRATION  Restriction of immigration has from every aspect proved a sound national policy.	1.0	0.0
1142	Coolidge_1928_28	Last June the estimates showed a threatened deficit for the current fiscal year of $94,000,000.	1.0	0.0
